X1,participant,item_type,sentence_num,cond,word,RT,full_sentence
2574,Par_F,DashedSentence,21,cond_B_dog,read,616,Poppy read in the newspaper that a barking cat had been identified.
2575,Par_F,DashedSentence,21,cond_B_dog,in,585,Poppy read in the newspaper that a barking cat had been identified.
2576,Par_F,DashedSentence,21,cond_B_dog,the,641,Poppy read in the newspaper that a barking cat had been identified.
2577,Par_F,DashedSentence,21,cond_B_dog,newspaper,359,Poppy read in the newspaper that a barking cat had been identified.
2578,Par_F,DashedSentence,21,cond_B_dog,that,627,Poppy read in the newspaper that a barking cat had been identified.
2579,Par_F,DashedSentence,21,cond_B_dog,a,554,Poppy read in the newspaper that a barking cat had been identified.
2580,Par_F,DashedSentence,21,cond_B_dog,barking,256,Poppy read in the newspaper that a barking cat had been identified.
2581,Par_F,DashedSentence,21,cond_B_dog,cat,637,Poppy read in the newspaper that a barking cat had been identified.
2582,Par_F,DashedSentence,21,cond_B_dog,had,626,Poppy read in the newspaper that a barking cat had been identified.
2583,Par_F,DashedSentence,21,cond_B_dog,been,657,Poppy read in the newspaper that a barking cat had been identified.
2584,Par_F,DashedSentence,21,cond_B_dog,identified,296,Poppy read in the newspaper that a barking cat had been identified.
2585,Par_F,DashedSentence,22,cond_B_dog,The,648,The doctor had a lap cat to keep her company after her shifts.
2586,Par_F,DashedSentence,22,cond_B_dog,doctor,211,The doctor had a lap cat to keep her company after her shifts.
2587,Par_F,DashedSentence,22,cond_B_dog,had,565,The doctor had a lap cat to keep her company after her shifts.
2588,Par_F,DashedSentence,22,cond_B_dog,a,602,The doctor had a lap cat to keep her company after her shifts.
2589,Par_F,DashedSentence,22,cond_B_dog,lap,536,The doctor had a lap cat to keep her company after her shifts.
2590,Par_F,DashedSentence,22,cond_B_dog,cat,508,The doctor had a lap cat to keep her company after her shifts.
2591,Par_F,DashedSentence,22,cond_B_dog,to,533,The doctor had a lap cat to keep her company after her shifts.
2592,Par_F,DashedSentence,22,cond_B_dog,keep,543,The doctor had a lap cat to keep her company after her shifts.
2593,Par_F,DashedSentence,22,cond_B_dog,her,496,The doctor had a lap cat to keep her company after her shifts.
2594,Par_F,DashedSentence,22,cond_B_dog,company,297,The doctor had a lap cat to keep her company after her shifts.
2595,Par_F,DashedSentence,22,cond_B_dog,after,209,The doctor had a lap cat to keep her company after her shifts.
2596,Par_F,DashedSentence,22,cond_B_dog,her,537,The doctor had a lap cat to keep her company after her shifts.
2597,Par_F,DashedSentence,22,cond_B_dog,shifts,210,The doctor had a lap cat to keep her company after her shifts.
2598,Par_F,DashedSentence,23,cond_B_dog,Georgie,196,Georgie was the best cat that had ever taken part in the contest.
2599,Par_F,DashedSentence,23,cond_B_dog,was,579,Georgie was the best cat that had ever taken part in the contest.
2600,Par_F,DashedSentence,23,cond_B_dog,the,558,Georgie was the best cat that had ever taken part in the contest.
2601,Par_F,DashedSentence,23,cond_B_dog,best,533,Georgie was the best cat that had ever taken part in the contest.
2602,Par_F,DashedSentence,23,cond_B_dog,cat,522,Georgie was the best cat that had ever taken part in the contest.
2603,Par_F,DashedSentence,23,cond_B_dog,that,469,Georgie was the best cat that had ever taken part in the contest.
2604,Par_F,DashedSentence,23,cond_B_dog,had,567,Georgie was the best cat that had ever taken part in the contest.
2605,Par_F,DashedSentence,23,cond_B_dog,ever,540,Georgie was the best cat that had ever taken part in the contest.
2606,Par_F,DashedSentence,23,cond_B_dog,taken,202,Georgie was the best cat that had ever taken part in the contest.
2607,Par_F,DashedSentence,23,cond_B_dog,part,564,Georgie was the best cat that had ever taken part in the contest.
2608,Par_F,DashedSentence,23,cond_B_dog,in,489,Georgie was the best cat that had ever taken part in the contest.
2609,Par_F,DashedSentence,23,cond_B_dog,the,510,Georgie was the best cat that had ever taken part in the contest.
2610,Par_F,DashedSentence,23,cond_B_dog,contest,262,Georgie was the best cat that had ever taken part in the contest.
2611,Par_G,DashedSentence,19,cond_B_dog,Louise,473,Louise was interested to hear how the guide cat was adapting to his new home.
2612,Par_G,DashedSentence,19,cond_B_dog,was,735,Louise was interested to hear how the guide cat was adapting to his new home.
2613,Par_G,DashedSentence,19,cond_B_dog,interested,443,Louise was interested to hear how the guide cat was adapting to his new home.
2614,Par_G,DashedSentence,19,cond_B_dog,to,771,Louise was interested to hear how the guide cat was adapting to his new home.
2615,Par_G,DashedSentence,19,cond_B_dog,hear,746,Louise was interested to hear how the guide cat was adapting to his new home.
2616,Par_G,DashedSentence,19,cond_B_dog,how,741,Louise was interested to hear how the guide cat was adapting to his new home.
2617,Par_G,DashedSentence,19,cond_B_dog,the,722,Louise was interested to hear how the guide cat was adapting to his new home.
2618,Par_G,DashedSentence,19,cond_B_dog,guide,415,Louise was interested to hear how the guide cat was adapting to his new home.
2619,Par_G,DashedSentence,19,cond_B_dog,cat,727,Louise was interested to hear how the guide cat was adapting to his new home.
2620,Par_G,DashedSentence,19,cond_B_dog,was,672,Louise was interested to hear how the guide cat was adapting to his new home.
2621,Par_G,DashedSentence,19,cond_B_dog,adapting,436,Louise was interested to hear how the guide cat was adapting to his new home.
2622,Par_G,DashedSentence,19,cond_B_dog,to,761,Louise was interested to hear how the guide cat was adapting to his new home.
2623,Par_G,DashedSentence,19,cond_B_dog,his,740,Louise was interested to hear how the guide cat was adapting to his new home.
2624,Par_G,DashedSentence,19,cond_B_dog,new,728,Louise was interested to hear how the guide cat was adapting to his new home.
2625,Par_G,DashedSentence,19,cond_B_dog,home,703,Louise was interested to hear how the guide cat was adapting to his new home.
2626,Par_G,DashedSentence,20,cond_B_dog,The,747,The entire city was talking about a mad cat that was seen digging through trash cans.
2627,Par_G,DashedSentence,20,cond_B_dog,entire,441,The entire city was talking about a mad cat that was seen digging through trash cans.
2628,Par_G,DashedSentence,20,cond_B_dog,city,650,The entire city was talking about a mad cat that was seen digging through trash cans.
2629,Par_G,DashedSentence,20,cond_B_dog,was,725,The entire city was talking about a mad cat that was seen digging through trash cans.
2630,Par_G,DashedSentence,20,cond_B_dog,talking,466,The entire city was talking about a mad cat that was seen digging through trash cans.
2631,Par_G,DashedSentence,20,cond_B_dog,about,462,The entire city was talking about a mad cat that was seen digging through trash cans.
2632,Par_G,DashedSentence,20,cond_B_dog,a,741,The entire city was talking about a mad cat that was seen digging through trash cans.
2633,Par_G,DashedSentence,20,cond_B_dog,mad,701,The entire city was talking about a mad cat that was seen digging through trash cans.
2634,Par_G,DashedSentence,20,cond_B_dog,cat,752,The entire city was talking about a mad cat that was seen digging through trash cans.
2635,Par_G,DashedSentence,20,cond_B_dog,that,678,The entire city was talking about a mad cat that was seen digging through trash cans.
2636,Par_G,DashedSentence,20,cond_B_dog,was,804,The entire city was talking about a mad cat that was seen digging through trash cans.
2637,Par_G,DashedSentence,20,cond_B_dog,seen,761,The entire city was talking about a mad cat that was seen digging through trash cans.
2638,Par_G,DashedSentence,20,cond_B_dog,digging,494,The entire city was talking about a mad cat that was seen digging through trash cans.
2639,Par_G,DashedSentence,20,cond_B_dog,through,448,The entire city was talking about a mad cat that was seen digging through trash cans.
2640,Par_G,DashedSentence,20,cond_B_dog,trash,769,The entire city was talking about a mad cat that was seen digging through trash cans.
2641,Par_G,DashedSentence,20,cond_B_dog,cans,1207,The entire city was talking about a mad cat that was seen digging through trash cans.
2642,Par_G,DashedSentence,21,cond_B_dog,Poppy,849,Poppy read in the newspaper that a barking cat had been identified.
2643,Par_G,DashedSentence,21,cond_B_dog,read,1072,Poppy read in the newspaper that a barking cat had been identified.
2644,Par_G,DashedSentence,21,cond_B_dog,in,1051,Poppy read in the newspaper that a barking cat had been identified.
2645,Par_G,DashedSentence,21,cond_B_dog,the,1294,Poppy read in the newspaper that a barking cat had been identified.
2646,Par_G,DashedSentence,21,cond_B_dog,newspaper,892,Poppy read in the newspaper that a barking cat had been identified.
2647,Par_G,DashedSentence,21,cond_B_dog,that,1225,Poppy read in the newspaper that a barking cat had been identified.
2648,Par_G,DashedSentence,21,cond_B_dog,a,1182,Poppy read in the newspaper that a barking cat had been identified.
2649,Par_G,DashedSentence,21,cond_B_dog,barking,921,Poppy read in the newspaper that a barking cat had been identified.
2650,Par_G,DashedSentence,21,cond_B_dog,cat,1298,Poppy read in the newspaper that a barking cat had been identified.
2651,Par_G,DashedSentence,21,cond_B_dog,had,1153,Poppy read in the newspaper that a barking cat had been identified.
2652,Par_G,DashedSentence,21,cond_B_dog,been,1195,Poppy read in the newspaper that a barking cat had been identified.
2653,Par_G,DashedSentence,21,cond_B_dog,identified,877,Poppy read in the newspaper that a barking cat had been identified.
2654,Par_G,DashedSentence,22,cond_B_dog,The,1054,The doctor had a lap cat to keep her company after her shifts.
2655,Par_G,DashedSentence,22,cond_B_dog,doctor,894,The doctor had a lap cat to keep her company after her shifts.
2656,Par_G,DashedSentence,22,cond_B_dog,had,1144,The doctor had a lap cat to keep her company after her shifts.
2657,Par_G,DashedSentence,22,cond_B_dog,a,1185,The doctor had a lap cat to keep her company after her shifts.
2658,Par_G,DashedSentence,22,cond_B_dog,lap,1148,The doctor had a lap cat to keep her company after her shifts.
2659,Par_G,DashedSentence,22,cond_B_dog,cat,1170,The doctor had a lap cat to keep her company after her shifts.
2660,Par_G,DashedSentence,22,cond_B_dog,to,1152,The doctor had a lap cat to keep her company after her shifts.
2661,Par_G,DashedSentence,22,cond_B_dog,keep,1119,The doctor had a lap cat to keep her company after her shifts.
2662,Par_G,DashedSentence,22,cond_B_dog,her,1206,The doctor had a lap cat to keep her company after her shifts.
2663,Par_G,DashedSentence,22,cond_B_dog,company,721,The doctor had a lap cat to keep her company after her shifts.
2664,Par_G,DashedSentence,22,cond_B_dog,after,815,The doctor had a lap cat to keep her company after her shifts.
2665,Par_G,DashedSentence,22,cond_B_dog,her,1190,The doctor had a lap cat to keep her company after her shifts.
2666,Par_G,DashedSentence,22,cond_B_dog,shifts,796,The doctor had a lap cat to keep her company after her shifts.
2667,Par_G,DashedSentence,23,cond_B_dog,Georgie,857,Georgie was the best cat that had ever taken part in the contest.
2668,Par_G,DashedSentence,23,cond_B_dog,was,1185,Georgie was the best cat that had ever taken part in the contest.
2669,Par_G,DashedSentence,23,cond_B_dog,the,1163,Georgie was the best cat that had ever taken part in the contest.
2670,Par_G,DashedSentence,23,cond_B_dog,best,1246,Georgie was the best cat that had ever taken part in the contest.
2671,Par_G,DashedSentence,23,cond_B_dog,cat,1131,Georgie was the best cat that had ever taken part in the contest.
2672,Par_G,DashedSentence,23,cond_B_dog,that,1152,Georgie was the best cat that had ever taken part in the contest.
2673,Par_G,DashedSentence,23,cond_B_dog,had,1098,Georgie was the best cat that had ever taken part in the contest.
2674,Par_G,DashedSentence,23,cond_B_dog,ever,1208,Georgie was the best cat that had ever taken part in the contest.
2675,Par_G,DashedSentence,23,cond_B_dog,taken,817,Georgie was the best cat that had ever taken part in the contest.
2676,Par_G,DashedSentence,23,cond_B_dog,part,1129,Georgie was the best cat that had ever taken part in the contest.
2677,Par_G,DashedSentence,23,cond_B_dog,in,1133,Georgie was the best cat that had ever taken part in the contest.
2678,Par_G,DashedSentence,23,cond_B_dog,the,1207,Georgie was the best cat that had ever taken part in the contest.
2679,Par_G,DashedSentence,23,cond_B_dog,contest,807,Georgie was the best cat that had ever taken part in the contest.
2680,Par_H,DashedSentence,19,cond_B_dog,Louise,1144,Louise was interested to hear how the guide cat was adapting to his new home.
2681,Par_H,DashedSentence,19,cond_B_dog,was,1511,Louise was interested to hear how the guide cat was adapting to his new home.
2682,Par_H,DashedSentence,19,cond_B_dog,interested,1185,Louise was interested to hear how the guide cat was adapting to his new home.
2683,Par_H,DashedSentence,19,cond_B_dog,to,1475,Louise was interested to hear how the guide cat was adapting to his new home.
2684,Par_H,DashedSentence,19,cond_B_dog,hear,1518,Louise was interested to hear how the guide cat was adapting to his new home.
2685,Par_H,DashedSentence,19,cond_B_dog,how,1448,Louise was interested to hear how the guide cat was adapting to his new home.
2686,Par_H,DashedSentence,19,cond_B_dog,the,1427,Louise was interested to hear how the guide cat was adapting to his new home.
2687,Par_H,DashedSentence,19,cond_B_dog,guide,1074,Louise was interested to hear how the guide cat was adapting to his new home.
2688,Par_H,DashedSentence,19,cond_B_dog,cat,1572,Louise was interested to hear how the guide cat was adapting to his new home.
2689,Par_H,DashedSentence,19,cond_B_dog,was,1610,Louise was interested to hear how the guide cat was adapting to his new home.
2690,Par_H,DashedSentence,19,cond_B_dog,adapting,1277,Louise was interested to hear how the guide cat was adapting to his new home.
2691,Par_H,DashedSentence,19,cond_B_dog,to,1510,Louise was interested to hear how the guide cat was adapting to his new home.
2692,Par_H,DashedSentence,19,cond_B_dog,his,1462,Louise was interested to hear how the guide cat was adapting to his new home.
2693,Par_H,DashedSentence,19,cond_B_dog,new,1440,Louise was interested to hear how the guide cat was adapting to his new home.
2694,Par_H,DashedSentence,19,cond_B_dog,home,1512,Louise was interested to hear how the guide cat was adapting to his new home.
2695,Par_H,DashedSentence,20,cond_B_dog,The,1414,The entire city was talking about a mad cat that was seen digging through trash cans.
2696,Par_H,DashedSentence,20,cond_B_dog,entire,1216,The entire city was talking about a mad cat that was seen digging through trash cans.
2697,Par_H,DashedSentence,20,cond_B_dog,city,1487,The entire city was talking about a mad cat that was seen digging through trash cans.
2698,Par_H,DashedSentence,20,cond_B_dog,was,1547,The entire city was talking about a mad cat that was seen digging through trash cans.
2699,Par_H,DashedSentence,20,cond_B_dog,talking,1141,The entire city was talking about a mad cat that was seen digging through trash cans.
2700,Par_H,DashedSentence,20,cond_B_dog,about,1180,The entire city was talking about a mad cat that was seen digging through trash cans.
2701,Par_H,DashedSentence,20,cond_B_dog,a,1412,The entire city was talking about a mad cat that was seen digging through trash cans.
2702,Par_H,DashedSentence,20,cond_B_dog,mad,1409,The entire city was talking about a mad cat that was seen digging through trash cans.
2703,Par_H,DashedSentence,20,cond_B_dog,cat,1481,The entire city was talking about a mad cat that was seen digging through trash cans.
2704,Par_H,DashedSentence,20,cond_B_dog,that,1685,The entire city was talking about a mad cat that was seen digging through trash cans.
2705,Par_H,DashedSentence,20,cond_B_dog,was,1660,The entire city was talking about a mad cat that was seen digging through trash cans.
2706,Par_H,DashedSentence,20,cond_B_dog,seen,1550,The entire city was talking about a mad cat that was seen digging through trash cans.
2707,Par_H,DashedSentence,20,cond_B_dog,digging,1445,The entire city was talking about a mad cat that was seen digging through trash cans.
2708,Par_H,DashedSentence,20,cond_B_dog,through,1305,The entire city was talking about a mad cat that was seen digging through trash cans.
2709,Par_H,DashedSentence,20,cond_B_dog,trash,1310,The entire city was talking about a mad cat that was seen digging through trash cans.
2710,Par_H,DashedSentence,20,cond_B_dog,cans,1595,The entire city was talking about a mad cat that was seen digging through trash cans.
2711,Par_H,DashedSentence,21,cond_B_dog,Poppy,1145,Poppy read in the newspaper that a barking cat had been identified.
2712,Par_H,DashedSentence,21,cond_B_dog,read,1589,Poppy read in the newspaper that a barking cat had been identified.
2713,Par_H,DashedSentence,21,cond_B_dog,in,1716,Poppy read in the newspaper that a barking cat had been identified.
2714,Par_H,DashedSentence,21,cond_B_dog,the,1516,Poppy read in the newspaper that a barking cat had been identified.
2715,Par_H,DashedSentence,21,cond_B_dog,newspaper,1317,Poppy read in the newspaper that a barking cat had been identified.
2716,Par_H,DashedSentence,21,cond_B_dog,that,1407,Poppy read in the newspaper that a barking cat had been identified.
2717,Par_H,DashedSentence,21,cond_B_dog,a,1552,Poppy read in the newspaper that a barking cat had been identified.
2718,Par_H,DashedSentence,21,cond_B_dog,barking,1337,Poppy read in the newspaper that a barking cat had been identified.
2719,Par_H,DashedSentence,21,cond_B_dog,cat,1552,Poppy read in the newspaper that a barking cat had been identified.
2720,Par_H,DashedSentence,21,cond_B_dog,had,1644,Poppy read in the newspaper that a barking cat had been identified.
2721,Par_H,DashedSentence,21,cond_B_dog,been,1609,Poppy read in the newspaper that a barking cat had been identified.
2722,Par_H,DashedSentence,21,cond_B_dog,identified,1129,Poppy read in the newspaper that a barking cat had been identified.
2723,Par_H,DashedSentence,22,cond_B_dog,The,1484,The doctor had a lap cat to keep her company after her shifts.
2724,Par_H,DashedSentence,22,cond_B_dog,doctor,1233,The doctor had a lap cat to keep her company after her shifts.
2725,Par_H,DashedSentence,22,cond_B_dog,had,1504,The doctor had a lap cat to keep her company after her shifts.
2726,Par_H,DashedSentence,22,cond_B_dog,a,1567,The doctor had a lap cat to keep her company after her shifts.
2727,Par_H,DashedSentence,22,cond_B_dog,lap,1476,The doctor had a lap cat to keep her company after her shifts.
2728,Par_H,DashedSentence,22,cond_B_dog,cat,1628,The doctor had a lap cat to keep her company after her shifts.
2729,Par_H,DashedSentence,22,cond_B_dog,to,1578,The doctor had a lap cat to keep her company after her shifts.
2730,Par_H,DashedSentence,22,cond_B_dog,keep,1507,The doctor had a lap cat to keep her company after her shifts.
2731,Par_H,DashedSentence,22,cond_B_dog,her,1730,The doctor had a lap cat to keep her company after her shifts.
2732,Par_H,DashedSentence,22,cond_B_dog,company,1316,The doctor had a lap cat to keep her company after her shifts.
2733,Par_H,DashedSentence,22,cond_B_dog,after,1279,The doctor had a lap cat to keep her company after her shifts.
2734,Par_H,DashedSentence,22,cond_B_dog,her,1702,The doctor had a lap cat to keep her company after her shifts.
2735,Par_H,DashedSentence,22,cond_B_dog,shifts,1409,The doctor had a lap cat to keep her company after her shifts.
2736,Par_H,DashedSentence,23,cond_B_dog,Georgie,1290,Georgie was the best cat that had ever taken part in the contest.
2737,Par_H,DashedSentence,23,cond_B_dog,was,1535,Georgie was the best cat that had ever taken part in the contest.
2738,Par_H,DashedSentence,23,cond_B_dog,the,1533,Georgie was the best cat that had ever taken part in the contest.
2739,Par_H,DashedSentence,23,cond_B_dog,best,1477,Georgie was the best cat that had ever taken part in the contest.
2740,Par_H,DashedSentence,23,cond_B_dog,cat,1518,Georgie was the best cat that had ever taken part in the contest.
2741,Par_H,DashedSentence,23,cond_B_dog,that,1593,Georgie was the best cat that had ever taken part in the contest.
2742,Par_H,DashedSentence,23,cond_B_dog,had,1773,Georgie was the best cat that had ever taken part in the contest.
2743,Par_H,DashedSentence,23,cond_B_dog,ever,1574,Georgie was the best cat that had ever taken part in the contest.
2744,Par_H,DashedSentence,23,cond_B_dog,taken,1340,Georgie was the best cat that had ever taken part in the contest.
2745,Par_H,DashedSentence,23,cond_B_dog,part,1794,Georgie was the best cat that had ever taken part in the contest.
2746,Par_H,DashedSentence,23,cond_B_dog,in,1553,Georgie was the best cat that had ever taken part in the contest.
2747,Par_H,DashedSentence,23,cond_B_dog,the,1755,Georgie was the best cat that had ever taken part in the contest.
2748,Par_H,DashedSentence,23,cond_B_dog,contest,1333,Georgie was the best cat that had ever taken part in the contest.
2749,Par_I,DashedSentence,19,cond_B_dog,Louise,704,Louise was interested to hear how the guide cat was adapting to his new home.
2750,Par_I,DashedSentence,19,cond_B_dog,was,1048,Louise was interested to hear how the guide cat was adapting to his new home.
2751,Par_I,DashedSentence,19,cond_B_dog,interested,488,Louise was interested to hear how the guide cat was adapting to his new home.
2752,Par_I,DashedSentence,19,cond_B_dog,to,806,Louise was interested to hear how the guide cat was adapting to his new home.
2753,Par_I,DashedSentence,19,cond_B_dog,hear,1210,Louise was interested to hear how the guide cat was adapting to his new home.
2754,Par_I,DashedSentence,19,cond_B_dog,how,995,Louise was interested to hear how the guide cat was adapting to his new home.
2755,Par_I,DashedSentence,19,cond_B_dog,the,1111,Louise was interested to hear how the guide cat was adapting to his new home.
2756,Par_I,DashedSentence,19,cond_B_dog,guide,733,Louise was interested to hear how the guide cat was adapting to his new home.
2757,Par_I,DashedSentence,19,cond_B_dog,cat,998,Louise was interested to hear how the guide cat was adapting to his new home.
2758,Par_I,DashedSentence,19,cond_B_dog,was,972,Louise was interested to hear how the guide cat was adapting to his new home.
2759,Par_I,DashedSentence,19,cond_B_dog,adapting,501,Louise was interested to hear how the guide cat was adapting to his new home.
2760,Par_I,DashedSentence,19,cond_B_dog,to,982,Louise was interested to hear how the guide cat was adapting to his new home.
2761,Par_I,DashedSentence,19,cond_B_dog,his,1214,Louise was interested to hear how the guide cat was adapting to his new home.
2762,Par_I,DashedSentence,19,cond_B_dog,new,1123,Louise was interested to hear how the guide cat was adapting to his new home.
2763,Par_I,DashedSentence,19,cond_B_dog,home,777,Louise was interested to hear how the guide cat was adapting to his new home.
2764,Par_I,DashedSentence,20,cond_B_dog,The,1090,The entire city was talking about a mad cat that was seen digging through trash cans.
2765,Par_I,DashedSentence,20,cond_B_dog,entire,822,The entire city was talking about a mad cat that was seen digging through trash cans.
2766,Par_I,DashedSentence,20,cond_B_dog,city,838,The entire city was talking about a mad cat that was seen digging through trash cans.
2767,Par_I,DashedSentence,20,cond_B_dog,was,1135,The entire city was talking about a mad cat that was seen digging through trash cans.
2768,Par_I,DashedSentence,20,cond_B_dog,talking,611,The entire city was talking about a mad cat that was seen digging through trash cans.
2769,Par_I,DashedSentence,20,cond_B_dog,about,467,The entire city was talking about a mad cat that was seen digging through trash cans.
2770,Par_I,DashedSentence,20,cond_B_dog,a,1036,The entire city was talking about a mad cat that was seen digging through trash cans.
2771,Par_I,DashedSentence,20,cond_B_dog,mad,1028,The entire city was talking about a mad cat that was seen digging through trash cans.
2772,Par_I,DashedSentence,20,cond_B_dog,cat,950,The entire city was talking about a mad cat that was seen digging through trash cans.
2773,Par_I,DashedSentence,20,cond_B_dog,that,999,The entire city was talking about a mad cat that was seen digging through trash cans.
2774,Par_I,DashedSentence,20,cond_B_dog,was,1074,The entire city was talking about a mad cat that was seen digging through trash cans.
2775,Par_I,DashedSentence,20,cond_B_dog,seen,1153,The entire city was talking about a mad cat that was seen digging through trash cans.
2776,Par_I,DashedSentence,20,cond_B_dog,digging,831,The entire city was talking about a mad cat that was seen digging through trash cans.
2777,Par_I,DashedSentence,20,cond_B_dog,through,890,The entire city was talking about a mad cat that was seen digging through trash cans.
2778,Par_I,DashedSentence,20,cond_B_dog,trash,723,The entire city was talking about a mad cat that was seen digging through trash cans.
2779,Par_I,DashedSentence,20,cond_B_dog,cans,1128,The entire city was talking about a mad cat that was seen digging through trash cans.
2780,Par_I,DashedSentence,21,cond_B_dog,Poppy,930,Poppy read in the newspaper that a barking cat had been identified.
2781,Par_I,DashedSentence,21,cond_B_dog,read,1065,Poppy read in the newspaper that a barking cat had been identified.
2782,Par_I,DashedSentence,21,cond_B_dog,in,1200,Poppy read in the newspaper that a barking cat had been identified.
2783,Par_I,DashedSentence,21,cond_B_dog,the,1124,Poppy read in the newspaper that a barking cat had been identified.
2784,Par_I,DashedSentence,21,cond_B_dog,newspaper,896,Poppy read in the newspaper that a barking cat had been identified.
2785,Par_I,DashedSentence,21,cond_B_dog,that,1094,Poppy read in the newspaper that a barking cat had been identified.
2786,Par_I,DashedSentence,21,cond_B_dog,a,1065,Poppy read in the newspaper that a barking cat had been identified.
2787,Par_I,DashedSentence,21,cond_B_dog,barking,916,Poppy read in the newspaper that a barking cat had been identified.
2788,Par_I,DashedSentence,21,cond_B_dog,cat,1113,Poppy read in the newspaper that a barking cat had been identified.
2789,Par_I,DashedSentence,21,cond_B_dog,had,1149,Poppy read in the newspaper that a barking cat had been identified.
2790,Par_I,DashedSentence,21,cond_B_dog,been,1230,Poppy read in the newspaper that a barking cat had been identified.
2791,Par_I,DashedSentence,21,cond_B_dog,identified,750,Poppy read in the newspaper that a barking cat had been identified.
2792,Par_I,DashedSentence,22,cond_B_dog,The,1193,The doctor had a lap cat to keep her company after her shifts.
2793,Par_I,DashedSentence,22,cond_B_dog,doctor,836,The doctor had a lap cat to keep her company after her shifts.
2794,Par_I,DashedSentence,22,cond_B_dog,had,1155,The doctor had a lap cat to keep her company after her shifts.
2795,Par_I,DashedSentence,22,cond_B_dog,a,1042,The doctor had a lap cat to keep her company after her shifts.
2796,Par_I,DashedSentence,22,cond_B_dog,lap,1189,The doctor had a lap cat to keep her company after her shifts.
2797,Par_I,DashedSentence,22,cond_B_dog,cat,1042,The doctor had a lap cat to keep her company after her shifts.
2798,Par_I,DashedSentence,22,cond_B_dog,to,1141,The doctor had a lap cat to keep her company after her shifts.
2799,Par_I,DashedSentence,22,cond_B_dog,keep,1096,The doctor had a lap cat to keep her company after her shifts.
2800,Par_I,DashedSentence,22,cond_B_dog,her,1285,The doctor had a lap cat to keep her company after her shifts.
2801,Par_I,DashedSentence,22,cond_B_dog,company,250,The doctor had a lap cat to keep her company after her shifts.
2802,Par_I,DashedSentence,22,cond_B_dog,after,285,The doctor had a lap cat to keep her company after her shifts.
2803,Par_I,DashedSentence,22,cond_B_dog,her,574,The doctor had a lap cat to keep her company after her shifts.
2804,Par_I,DashedSentence,22,cond_B_dog,shifts,275,The doctor had a lap cat to keep her company after her shifts.
2805,Par_I,DashedSentence,23,cond_B_dog,Georgie,304,Georgie was the best cat that had ever taken part in the contest.
2806,Par_I,DashedSentence,23,cond_B_dog,was,454,Georgie was the best cat that had ever taken part in the contest.
2807,Par_I,DashedSentence,23,cond_B_dog,the,570,Georgie was the best cat that had ever taken part in the contest.
2808,Par_I,DashedSentence,23,cond_B_dog,best,605,Georgie was the best cat that had ever taken part in the contest.
2809,Par_I,DashedSentence,23,cond_B_dog,cat,557,Georgie was the best cat that had ever taken part in the contest.
2810,Par_I,DashedSentence,23,cond_B_dog,that,648,Georgie was the best cat that had ever taken part in the contest.
2811,Par_I,DashedSentence,23,cond_B_dog,had,499,Georgie was the best cat that had ever taken part in the contest.
2812,Par_I,DashedSentence,23,cond_B_dog,ever,542,Georgie was the best cat that had ever taken part in the contest.
2813,Par_I,DashedSentence,23,cond_B_dog,taken,266,Georgie was the best cat that had ever taken part in the contest.
2814,Par_I,DashedSentence,23,cond_B_dog,part,636,Georgie was the best cat that had ever taken part in the contest.
2815,Par_I,DashedSentence,23,cond_B_dog,in,641,Georgie was the best cat that had ever taken part in the contest.
2816,Par_I,DashedSentence,23,cond_B_dog,the,458,Georgie was the best cat that had ever taken part in the contest.
2817,Par_I,DashedSentence,23,cond_B_dog,contest,342,Georgie was the best cat that had ever taken part in the contest.
2818,Par_J,DashedSentence,19,cond_B_dog,Louise,343,Louise was interested to hear how the guide cat was adapting to his new home.
2819,Par_J,DashedSentence,19,cond_B_dog,was,714,Louise was interested to hear how the guide cat was adapting to his new home.
2820,Par_J,DashedSentence,19,cond_B_dog,interested,416,Louise was interested to hear how the guide cat was adapting to his new home.
2821,Par_J,DashedSentence,19,cond_B_dog,to,586,Louise was interested to hear how the guide cat was adapting to his new home.
2822,Par_J,DashedSentence,19,cond_B_dog,hear,626,Louise was interested to hear how the guide cat was adapting to his new home.
2823,Par_J,DashedSentence,19,cond_B_dog,how,578,Louise was interested to hear how the guide cat was adapting to his new home.
2824,Par_J,DashedSentence,19,cond_B_dog,the,700,Louise was interested to hear how the guide cat was adapting to his new home.
2825,Par_J,DashedSentence,19,cond_B_dog,guide,250,Louise was interested to hear how the guide cat was adapting to his new home.
2826,Par_J,DashedSentence,19,cond_B_dog,cat,642,Louise was interested to hear how the guide cat was adapting to his new home.
2827,Par_J,DashedSentence,19,cond_B_dog,was,559,Louise was interested to hear how the guide cat was adapting to his new home.
2828,Par_J,DashedSentence,19,cond_B_dog,adapting,317,Louise was interested to hear how the guide cat was adapting to his new home.
2829,Par_J,DashedSentence,19,cond_B_dog,to,631,Louise was interested to hear how the guide cat was adapting to his new home.
2830,Par_J,DashedSentence,19,cond_B_dog,his,694,Louise was interested to hear how the guide cat was adapting to his new home.
2831,Par_J,DashedSentence,19,cond_B_dog,new,532,Louise was interested to hear how the guide cat was adapting to his new home.
2832,Par_J,DashedSentence,19,cond_B_dog,home,559,Louise was interested to hear how the guide cat was adapting to his new home.
2833,Par_J,DashedSentence,20,cond_B_dog,The,690,The entire city was talking about a mad cat that was seen digging through trash cans.
